Name,Position,Height,Weight,Season,Age,Games_Played,Game_Started,Rush_Attempts,Rush_Yards,Rush_TDs,Fumbles,Targets,Receptions,Rec_Yards,Rec_TDs,Pass_Completions,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions,Sacked
3228,"
LeSean McCoy
",RB,5-11,210lb,2014,26,16,16,312,1319,5,4,37,28,155,0,0,0,0,0,0,0
3229,"
LeSean McCoy
",RB,5-11,210lb,2015,27,12,12,203,895,3,2,50,32,292,2,0,0,0,0,0,0
3230,"
LeSean McCoy
",RB,5-11,210lb,2016,28,15,15,234,1267,13,3,57,50,356,1,0,0,0,0,0,0
3231,"
LeSean McCoy
",RB,5-11,210lb,2017,29,16,16,287,1138,6,3,77,59,448,2,0,0,0,0,0,0
3232,"
LeSean McCoy
",RB,5-11,210lb,2018,30,14,13,161,514,3,0,46,34,238,0,0,0,0,0,0,0
3233,"
LeSean McCoy
",RB,5-11,210lb,2019,31,13,9,101,465,4,3,34,28,181,1,0,0,0,0,0,0
3234,"
LeSean McCoy
",RB,5-11,210lb,2020,32,10,0,10,31,0,0,19,15,101,0,0,0,0,0,0,0
3235,"
LeSean McCoy
",RB,5-11,210lb,2009,21,1,0,5,24,0,0,2,1,9,0,0,0,0,0,0,0
3236,"
LeSean McCoy
",RB,5-11,210lb,2010,22,1,1,12,46,0,1,7,4,36,0,0,0,0,0,0,0
3237,"
LeSean McCoy
",RB,5-11,210lb,2013,25,1,1,21,77,1,0,5,4,15,0,0,0,0,0,0,0
3238,"
LeSean McCoy
",RB,5-11,210lb,2017,29,1,1,19,75,0,0,8,6,44,0,0,0,0,0,0,0
3239,"
LeSean McCoy
",RB,5-11,210lb,2019,31,1,0,,,,0,,,,,0,0,0,0,0,0
3240,"
LeSean McCoy
",RB,5-11,210lb,2020,32,2,0,,,,0,,,,,0,0,0,0,0,0
3241,"
Kevin McDougal
",RB,5-11,203lb,2000,23,6,0,,,0,,,,,0,0,0,0,0,0,0
3242,"
Kevin McDougal
",RB,5-11,203lb,2001,24,9,0,17,48,0,0,2,1,10,0,0,0,0,0,0,0
3243,"
Leeland McElroy
",RB,5-9,212lb,1996,22,16,6,89,305,1,3,10,5,41,1,0,0,0,0,0,0
3244,"
Leeland McElroy
",RB,5-9,212lb,1997,23,14,8,135,424,2,3,12,7,32,0,0,0,0,0,0,0
3245,"
Darren McFadden
",ht,6-2,210lb,2008,21,13,5,113,499,4,3,39,29,285,0,0,0,0,0,0,0
3246,"
Darren McFadden
",ht,6-2,210lb,2009,22,12,7,104,357,1,5,36,21,245,0,0,0,0,0,0,0
3247,"
Darren McFadden
",ht,6-2,210lb,2010,23,13,13,223,1157,7,4,61,47,507,3,0,0,0,0,0,0
3248,"
Darren McFadden
",ht,6-2,210lb,2011,24,7,7,113,614,4,1,23,19,154,1,0,0,0,0,0,0
3249,"
Darren McFadden
",ht,6-2,210lb,2012,25,12,12,216,707,2,2,63,42,258,1,0,0,0,0,0,0
3250,"
Darren McFadden
",ht,6-2,210lb,2013,26,10,7,114,379,5,1,25,17,108,0,0,0,0,0,0,0
3251,"
Darren McFadden
",ht,6-2,210lb,2014,27,16,12,155,534,2,1,56,36,212,0,0,0,0,0,0,0
3252,"
Darren McFadden
",ht,6-2,210lb,2015,28,16,10,239,1089,3,3,53,40,328,0,0,0,0,0,0,0
3253,"
Darren McFadden
",ht,6-2,210lb,2016,29,3,1,24,87,0,0,5,3,17,0,0,0,0,0,0,0
3254,"
Darren McFadden
",ht,6-2,210lb,2017,30,1,0,1,-2,0,0,,,,0,0,0,0,0,0,0
3255,"
Darren McFadden
",ht,6-2,210lb,2016,29,1,0,,,0,0,,,,0,0,0,0,0,0,0
3256,"
Willis McGahee
",RB,6-0,235lb,2004,23,16,11,284,1128,13,4,36,22,169,0,0,0,0,0,0,0
3257,"
Willis McGahee
",RB,6-0,235lb,2005,24,16,15,325,1247,5,1,37,28,178,0,0,0,0,0,0,0
3258,"
Willis McGahee
",RB,6-0,235lb,2006,25,14,14,259,990,6,4,28,18,156,0,0,0,0,0,0,0
3259,"
Willis McGahee
",RB,6-0,235lb,2007,26,15,15,294,1207,7,4,49,43,231,1,0,0,0,0,0,0
3260,"
Willis McGahee
",RB,6-0,235lb,2008,27,13,8,170,671,7,3,32,24,173,0,0,0,0,0,0,0
3261,"
Willis McGahee
",RB,6-0,235lb,2009,28,16,1,109,544,12,1,22,15,85,2,0,0,0,0,0,0
3262,"
Willis McGahee
",RB,6-0,235lb,2010,29,15,2,100,380,5,2,17,14,55,1,0,0,0,0,0,0
3263,"
Willis McGahee
",RB,6-0,235lb,2011,30,15,14,249,1199,4,4,20,12,51,1,0,0,0,0,0,0
3264,"
Willis McGahee
",RB,6-0,235lb,2012,31,10,9,167,731,4,5,33,26,221,0,0,0,0,0,0,0
3265,"
Willis McGahee
",RB,6-0,235lb,2013,32,12,6,138,377,2,1,11,8,20,0,0,0,0,0,0,0
3266,"
Willis McGahee
",RB,6-0,235lb,2008,27,3,1,39,154,2,1,4,4,26,0,0,0,0,0,0,0
3267,"
Willis McGahee
",RB,6-0,235lb,2009,28,2,0,22,69,1,0,2,2,20,0,0,0,0,0,0,0
3268,"
Willis McGahee
",RB,6-0,235lb,2010,29,2,0,14,48,1,0,4,4,24,0,0,0,0,0,0,0
3269,"
Willis McGahee
",RB,6-0,235lb,2011,30,2,2,36,137,1,2,2,0,0,0,0,0,0,0,0,0
3270,"
Stephen McGee
",ht,6-2,223lb,2010,25,2,1,13,74,0,1,,,,0,0,0,0,0,0,0
3271,"
Stephen McGee
",ht,6-2,223lb,2011,26,1,0,4,28,0,0,,,,0,0,0,0,0,0,0
3272,"
Matt McGloin
",ht,6-1,210lb,2013,24,7,6,11,27,0,4,,,,0,0,0,0,0,0,0
3273,"
Matt McGloin
",ht,6-1,210lb,2014,25,1,0,2,3,0,0,,,,0,0,0,0,0,0,0
3274,"
Matt McGloin
",ht,6-1,210lb,2015,26,2,0,,,0,1,,,,0,0,0,0,0,0,0
3275,"
Matt McGloin
",ht,6-1,210lb,2016,27,3,1,3,-3,0,0,,,,0,0,0,0,0,0,0
3276,"
Elijah McGuire
",RB,5-10,214lb,2017,23,16,2,88,315,1,2,26,17,177,1,0,0,0,0,0,0
3277,"
Elijah McGuire
",RB,5-10,214lb,2018,24,8,3,92,276,3,2,31,19,193,1,0,0,0,0,0,0
3278,"
Joe McKnight
",RB,6-0,190lb,2010,22,9,1,39,189,0,0,4,3,20,0,0,0,0,0,0,0
3279,"
Joe McKnight
",RB,6-0,190lb,2011,23,15,0,43,134,0,3,18,13,139,0,0,0,0,0,0,0
3280,"
Joe McKnight
",RB,6-0,190lb,2012,24,15,0,30,179,0,3,2,1,18,0,0,0,0,0,0,0
3281,"
Joe McKnight
",RB,6-0,190lb,2014,26,2,0,1,3,0,0,7,6,64,2,0,0,0,0,0,0
3282,"
Joe McKnight
",RB,6-0,190lb,2010,22,2,0,1,2,0,0,,,,0,0,0,0,0,0,0
3283,"
Mike McMahon
",ht,6-2,208lb,2001,22,8,3,27,145,1,5,,,,0,0,0,0,0,0,0
3284,"
Mike McMahon
",ht,6-2,208lb,2002,23,8,4,14,96,3,4,1,1,7,0,0,0,0,0,0,0
3285,"
Mike McMahon
",ht,6-2,208lb,2003,24,3,0,5,32,0,1,,,,0,0,0,0,0,0,0
3286,"
Mike McMahon
",ht,6-2,208lb,2004,25,1,0,2,18,0,1,,,,0,0,0,0,0,0,0
3287,"
Mike McMahon
",ht,6-2,208lb,2005,26,9,7,34,118,3,8,,,,0,0,0,0,0,0,0
3288,"
Donovan McNabb
",ht,6-2,240lb,1999,23,12,6,47,313,0,8,1,1,-6,0,0,0,0,0,0,0
3289,"
Donovan McNabb
",ht,6-2,240lb,2000,24,16,16,86,629,6,7,4,2,5,0,0,0,0,0,0,0
3290,"
Donovan McNabb
",ht,6-2,240lb,2001,25,16,16,82,482,2,8,,,,0,0,0,0,0,0,0
3291,"
Donovan McNabb
",ht,6-2,240lb,2002,26,10,10,63,460,6,6,1,0,0,0,0,0,0,0,0,0
3292,"
Donovan McNabb
",ht,6-2,240lb,2003,27,16,16,71,355,3,9,1,1,-7,0,0,0,0,0,0,0
3293,"
Donovan McNabb
",ht,6-2,240lb,2004,28,15,15,41,220,3,8,,,,0,0,0,0,0,0,0
3294,"
Donovan McNabb
",ht,6-2,240lb,2005,29,9,9,25,55,1,8,,,,0,0,0,0,0,0,0
3295,"
Donovan McNabb
",ht,6-2,240lb,2006,30,10,10,32,212,3,3,,,,0,0,0,0,0,0,0
3296,"
Donovan McNabb
",ht,6-2,240lb,2007,31,14,14,50,236,0,9,,,,0,0,0,0,0,0,0
3297,"
Donovan McNabb
",ht,6-2,240lb,2008,32,16,16,39,147,2,7,,,,0,0,0,0,0,0,0
3298,"
Donovan McNabb
",ht,6-2,240lb,2009,33,14,14,37,140,2,10,1,1,1,0,0,0,0,0,0,0
3299,"
Donovan McNabb
",ht,6-2,240lb,2010,34,13,13,29,151,0,10,,,,0,0,0,0,0,0,0
3300,"
Donovan McNabb
",ht,6-2,240lb,2011,35,6,6,14,59,1,2,,,,0,0,0,0,0,0,0
3301,"
Donovan McNabb
",ht,6-2,240lb,2000,24,2,2,13,49,1,2,,,,0,0,0,0,0,0,0
3302,"
Donovan McNabb
",ht,6-2,240lb,2001,25,3,3,16,120,2,2,,,,0,0,0,0,0,0,0
3303,"
Donovan McNabb
",ht,6-2,240lb,2002,26,2,2,7,41,0,3,,,,0,0,0,0,0,0,0
3304,"
Donovan McNabb
",ht,6-2,240lb,2003,27,2,2,13,117,0,2,,,,0,0,0,0,0,0,0
3305,"
Donovan McNabb
",ht,6-2,240lb,2004,28,3,3,14,35,0,2,,,,0,0,0,0,0,0,0
3306,"
Donovan McNabb
",ht,6-2,240lb,2008,32,3,3,7,47,1,2,,,,0,0,0,0,0,0,0
3307,"
Donovan McNabb
",ht,6-2,240lb,2009,33,1,1,2,13,0,1,,,,0,0,0,0,0,0,0
3308,"
Steve McNair
",ht,6-2,230lb,1995,22,4,2,11,38,0,3,,,,0,0,0,0,0,0,0
3309,"
Steve McNair
",ht,6-2,230lb,1996,23,9,4,31,169,2,7,,,,0,0,0,0,0,0,0
3310,"
Steve McNair
",ht,6-2,230lb,1997,24,16,16,101,674,8,16,,,,0,0,0,0,0,0,0
3311,"
Steve McNair
",ht,6-2,230lb,1998,25,16,16,77,559,4,5,,,,0,0,0,0,0,0,0
3312,"
Steve McNair
",ht,6-2,230lb,1999,26,11,11,72,337,8,3,,,,0,0,0,0,0,0,0
3313,"
Steve McNair
",ht,6-2,230lb,2000,27,16,15,72,403,0,12,,,,0,0,0,0,0,0,0
3314,"
Steve McNair
",ht,6-2,230lb,2001,28,15,15,75,414,5,5,,,,0,0,0,0,0,0,0
3315,"
Steve McNair
",ht,6-2,230lb,2002,29,16,16,82,440,3,9,,,,0,0,0,0,0,0,0
3316,"
Steve McNair
",ht,6-2,230lb,2003,30,14,14,38,138,4,12,1,1,4,0,0,0,0,0,0,0
3317,"
Steve McNair
",ht,6-2,230lb,2004,31,8,8,23,128,1,5,,,,0,0,0,0,0,0,0
3318,"
Steve McNair
",ht,6-2,230lb,2005,32,14,14,32,139,1,7,,,,0,0,0,0,0,0,0
3319,"
Steve McNair
",ht,6-2,230lb,2006,33,16,16,45,119,1,7,,,,0,0,0,0,0,0,0
3320,"
Steve McNair
",ht,6-2,230lb,2007,34,6,6,10,32,0,8,,,,0,0,0,0,0,0,0
3321,"
Steve McNair
",ht,6-2,230lb,1999,26,4,4,30,209,3,2,,,,0,0,0,0,0,0,0
3322,"
Steve McNair
",ht,6-2,230lb,2000,27,1,1,5,31,0,0,1,1,-10,0,0,0,0,0,0,0
3323,"
Steve McNair
",ht,6-2,230lb,2002,29,2,2,13,82,3,0,,,,0,0,0,0,0,0,0
3324,"
Steve McNair
",ht,6-2,230lb,2003,30,2,2,6,27,0,0,,,,0,0,0,0,0,0,0
3325,"
Steve McNair
",ht,6-2,230lb,2006,33,1,1,1,6,0,1,,,,0,0,0,0,0,0,0
3326,"
Cade McNown
",ft,6-1,208lb,1999,22,15,6,32,160,0,6,,,,0,0,0,0,0,0,0
3327,"
Cade McNown
",ft,6-1,208lb,2000,23,10,9,50,326,3,8,,,,0,0,0,0,0,0,0
3328,"
Rondell Mealey
",RB,6-0,224lb,2001,24,11,0,11,37,0,0,2,2,31,0,0,0,0,0,0,0
3329,"
Rondell Mealey
",RB,6-0,224lb,2002,25,3,1,11,36,1,0,9,7,45,0,0,0,0,0,0,0
3330,"
Natrone Means
",RB,5-10,245lb,1993,21,16,0,160,645,8,1,18,10,59,0,0,0,0,0,0,0
3331,"
Natrone Means
",RB,5-10,245lb,1994,22,16,16,343,1350,12,5,43,39,235,0,0,0,0,0,0,0
3332,"
Natrone Means
",RB,5-10,245lb,1995,23,10,9,186,730,5,2,9,7,46,0,0,0,0,0,0,0
3333,"
Natrone Means
",RB,5-10,245lb,1996,24,14,4,152,507,2,3,9,7,45,1,0,0,0,0,0,0
3334,"
Natrone Means
",RB,5-10,245lb,1997,25,14,11,244,823,9,5,20,15,104,0,0,0,0,0,0,0
3335,"
Natrone Means
",RB,5-10,245lb,1998,26,10,10,212,883,5,2,22,16,91,0,0,0,0,0,0,0
3336,"
Natrone Means
",RB,5-10,245lb,1999,27,7,5,112,277,4,0,13,9,51,1,0,0,0,0,0,0
3337,"
Natrone Means
",RB,5-10,245lb,2000,28,1,0,,,0,,,,,0,0,0,0,0,0,0
3338,"
Natrone Means
",RB,5-10,245lb,1994,22,3,3,57,241,2,1,9,6,39,0,0,0,0,0,0,0
3339,"
Natrone Means
",RB,5-10,245lb,1995,23,1,0,6,11,0,0,,,,0,0,0,0,0,0,0
3340,"
Natrone Means
",RB,5-10,245lb,1996,24,3,3,71,358,2,0,7,5,42,0,0,0,0,0,0,0
3341,"
Natrone Means
",RB,5-10,245lb,1997,25,1,1,10,40,1,0,1,1,3,0,0,0,0,0,0,0
3342,"
Rashard Mendenhall
",RB,5-11,210lb,2008,21,4,1,19,58,0,0,3,2,17,0,0,0,0,0,0,0
3343,"
Rashard Mendenhall
",RB,5-11,210lb,2009,22,16,12,242,1108,7,3,32,25,261,1,0,0,0,0,0,0
3344,"
Rashard Mendenhall
",RB,5-11,210lb,2010,23,16,16,324,1273,13,2,34,23,167,0,0,0,0,0,0,0
3345,"
Rashard Mendenhall
",RB,5-11,210lb,2011,24,15,15,228,928,9,1,28,18,154,0,0,0,0,0,0,0
3346,"
Rashard Mendenhall
",RB,5-11,210lb,2012,25,6,4,51,182,0,3,10,9,62,1,0,0,0,0,0,0
3347,"
Rashard Mendenhall
",RB,5-11,210lb,2013,26,15,15,217,687,8,4,21,18,134,0,0,0,0,0,0,0
3348,"
Rashard Mendenhall
",RB,5-11,210lb,2010,23,3,3,61,230,4,2,5,4,52,0,0,0,0,0,0,0
3349,"
Zach Mettenberger
",ht,6-5,224lb,2014,23,7,6,5,4,0,4,,,,0,0,0,0,0,0,0
3350,"
Zach Mettenberger
",ht,6-5,224lb,2015,24,7,4,9,8,1,4,,,,0,0,0,0,0,0,0
3351,"
Christine Michael
",RB,5-10,220lb,2013,23,4,0,18,79,0,0,,,,0,0,0,0,0,0,0
3352,"
Christine Michael
",RB,5-10,220lb,2014,24,10,0,34,175,0,1,2,1,12,0,0,0,0,0,0,0
3353,"
Christine Michael
",RB,5-10,220lb,2015,25,8,2,54,243,0,0,6,3,16,0,0,0,0,0,0,0
3354,"
Christine Michael
",RB,5-10,220lb,2015,,5,0,15,51,0,0,3,1,2,0,0,0,0,0,0,0
3355,"
Christine Michael
",RB,5-10,220lb,2015,,3,2,39,192,0,0,3,2,14,0,0,0,0,0,0,0
3356,"
Christine Michael
",RB,5-10,220lb,2016,26,15,7,148,583,7,2,29,22,107,1,0,0,0,0,0,0
3357,"
Christine Michael
",RB,5-10,220lb,2016,,6,0,31,114,1,0,3,2,11,0,0,0,0,0,0,0
3358,"
Christine Michael
",RB,5-10,220lb,2016,,9,7,117,469,6,2,26,20,96,1,0,0,0,0,0,0
3359,"
Christine Michael
",RB,5-10,220lb,2018,28,1,0,2,9,0,0,,,,0,0,0,0,0,0,0
3360,"
Christine Michael
",RB,5-10,220lb,2015,25,2,1,21,70,0,0,2,1,14,0,0,0,0,0,0,0
3361,"
Christine Michael
",RB,5-10,220lb,2016,26,3,0,16,58,0,0,2,1,3,0,0,0,0,0,0,0
3362,"
Ostell Miles
",RB,6-0,236lb,1992,22,11,0,8,22,0,0,,,,0,0,0,0,0,0,0
3363,"
Ostell Miles
",RB,6-0,236lb,1993,23,15,2,22,56,1,0,7,6,89,0,0,0,0,0,0,0
3364,"
Jim Miller
",ht,6-2,226lb,1995,24,3,0,1,2,0,1,,,,0,0,0,0,0,0,0
3365,"
Jim Miller
",ht,6-2,226lb,1996,25,2,1,2,-4,0,1,,,,0,0,0,0,0,0,0
3366,"
Jim Miller
",ht,6-2,226lb,1999,28,5,3,3,9,0,4,,,,0,0,0,0,0,0,0
3367,"
Jim Miller
",ht,6-2,226lb,2000,29,3,2,7,5,0,1,,,,0,0,0,0,0,0,0
3368,"
Jim Miller
",ht,6-2,226lb,2001,30,14,13,29,-19,0,7,,,,0,0,0,0,0,0,0
3369,"
Jim Miller
",ht,6-2,226lb,2002,31,10,8,13,11,0,6,,,,0,0,0,0,0,0,0
3370,"
Lamar Miller
",RB,5-10,221lb,2012,21,13,1,51,250,1,0,8,6,45,0,0,0,0,0,0,0
3371,"
Lamar Miller
",RB,5-10,221lb,2013,22,16,15,177,709,2,1,35,26,170,0,0,0,0,0,0,0
3372,"
Lamar Miller
",RB,5-10,221lb,2014,23,16,16,216,1099,8,3,52,38,275,1,0,0,0,0,0,0
3373,"
Lamar Miller
",RB,5-10,221lb,2015,24,16,16,194,872,8,1,57,47,397,2,0,0,0,0,0,0
3374,"
Lamar Miller
",RB,5-10,221lb,2016,25,14,14,268,1073,5,2,39,31,188,1,0,0,0,0,0,0
3375,"
Lamar Miller
",RB,5-10,221lb,2017,26,16,13,238,888,3,1,45,36,327,3,0,0,0,0,0,0
3376,"
Lamar Miller
",RB,5-10,221lb,2018,27,14,14,210,973,5,1,35,25,163,1,0,0,0,0,0,0
3377,"
Lamar Miller
",RB,5-10,221lb,2020,29,1,0,,,0,0,2,2,6,0,0,0,0,0,0,0
3378,"
Lamar Miller
",RB,5-10,221lb,2016,25,2,2,50,147,1,0,8,4,15,0,0,0,0,0,0,0
3379,"
Lamar Miller
",RB,5-10,221lb,2018,27,1,1,5,18,0,0,10,8,63,0,0,0,0,0,0,0
3380,"
Travis Minor
",RB,5-10,203lb,2001,22,16,0,59,281,2,0,37,29,263,1,0,0,0,0,0,0
3381,"
Travis Minor
",RB,5-10,203lb,2002,23,16,0,44,180,2,0,,,,0,0,0,0,0,0,0
3382,"
Travis Minor
",RB,5-10,203lb,2003,24,16,0,41,193,1,0,5,4,13,0,0,0,0,0,0,0
3383,"
Travis Minor
",RB,5-10,203lb,2004,25,11,4,109,388,3,0,27,13,75,0,0,0,0,0,0,0
3384,"
Travis Minor
",RB,5-10,203lb,2005,26,16,0,5,17,0,0,1,1,0,0,0,0,0,0,0,0
3385,"
Travis Minor
",RB,5-10,203lb,2006,27,16,0,19,74,0,0,3,3,2,0,0,0,0,0,0,0
3386,"
Travis Minor
",RB,5-10,203lb,2007,28,14,0,17,68,0,0,17,12,86,0,0,0,0,0,0,0
3387,"
Travis Minor
",RB,5-10,203lb,2008,29,13,0,13,29,0,1,6,5,35,0,0,0,0,0,0,0
3388,"
Travis Minor
",RB,5-10,203lb,2001,22,1,0,5,14,0,1,3,2,4,0,0,0,0,0,0,0
3389,"
Rick Mirer
",ht,6-3,210lb,1993,23,16,16,68,343,3,13,,,,0,0,0,0,0,0,0
3390,"
Rick Mirer
",ht,6-3,210lb,1994,24,13,13,34,153,0,2,,,,0,0,0,0,0,0,0
3391,"
Rick Mirer
",ht,6-3,210lb,1995,25,15,13,43,193,1,5,,,,0,0,0,0,0,0,0
3392,"
Rick Mirer
",ht,6-3,210lb,1996,26,11,9,33,191,2,4,,,,0,0,0,0,0,0,0
3393,"
Rick Mirer
",ht,6-3,210lb,1997,27,7,3,20,78,1,4,,,,0,0,0,0,0,0,0
3394,"
Rick Mirer
",ht,6-3,210lb,1999,29,8,6,21,89,1,3,,,,0,0,0,0,0,0,0
3395,"
Rick Mirer
",ht,6-3,210lb,2000,30,1,0,3,0,0,0,,,,0,0,0,0,0,0,0
3396,"
Rick Mirer
",ht,6-3,210lb,2003,33,9,8,20,83,1,4,,,,0,0,0,0,0,0,0
3397,"
Basil Mitchell
",RB,5-10,200lb,1999,24,16,2,29,117,0,2,9,6,48,0,0,0,0,0,0,0
3398,"
Basil Mitchell
",RB,5-10,200lb,2000,25,1,0,2,8,0,1,2,0,0,0,0,0,0,0,0,0
3399,"
Taquan Mizzell
",RB,5-9,194lb,2017,24,3,0,,,0,,,,,0,0,0,0,0,0,0
3400,"
Taquan Mizzell
",RB,5-9,194lb,2018,25,9,1,9,16,0,0,10,8,78,1,0,0,0,0,0,0
3401,"
Taquan Mizzell
",RB,5-9,194lb,2018,25,1,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0
3402,"
Ryan Moats
",RB,5-8,210lb,2005,23,7,1,55,278,3,3,6,4,7,0,0,0,0,0,0,0
3403,"
Ryan Moats
",RB,5-8,210lb,2006,24,8,0,22,69,0,0,1,0,0,0,0,0,0,0,0,0
3404,"
Ryan Moats
",RB,5-8,210lb,2008,26,9,0,26,94,1,0,5,3,14,0,0,0,0,0,0,0
3405,"
Ryan Moats
",RB,5-8,210lb,2009,27,14,2,101,390,4,3,15,13,106,1,0,0,0,0,0,0
3406,"
Joe Montgomery
",RB,5-10,230lb,1999,23,7,5,115,348,3,2,1,0,0,0,0,0,0,0,0,0
3407,"
Joe Montgomery
",RB,5-10,230lb,2000,24,3,0,1,4,1,0,,,,0,0,0,0,0,0,0
3408,"
Joe Montgomery
",RB,5-10,230lb,2002,26,3,0,7,20,0,0,,,,0,0,0,0,0,0,0
3409,"
Joe Montgomery
",RB,5-10,230lb,2000,24,3,0,18,48,0,0,,,,0,0,0,0,0,0,0
3410,"
Tyrone Montgomery
",RB,6-0,190lb,1993,23,12,0,37,106,0,2,23,10,43,0,0,0,0,0,0,0
3411,"
Tyrone Montgomery
",RB,6-0,190lb,1994,24,6,6,36,97,0,2,10,8,126,1,0,0,0,0,0,0
3412,"
Tyrone Montgomery
",RB,6-0,190lb,1993,23,2,2,24,72,0,0,9,6,55,0,0,0,0,0,0,0
3413,"
Derrick Moore
",RB,6-0,229lb,1993,26,13,3,88,405,3,4,24,21,169,1,0,0,0,0,0,0
3414,"
Derrick Moore
",RB,6-0,229lb,1994,27,16,0,27,52,4,2,1,1,10,0,0,0,0,0,0,0
3415,"
Derrick Moore
",RB,6-0,229lb,1995,28,13,10,195,740,4,4,8,4,12,0,0,0,0,0,0,0
3416,"
Derrick Moore
",RB,6-0,229lb,1993,26,1,0,1,5,1,0,4,4,14,0,0,0,0,0,0,0
3417,"
Derrick Moore
",RB,6-0,229lb,1994,27,1,0,,,,0,,,,,0,0,0,0,0,0
3418,"
Jerald Moore
",RB,5-9,225lb,1996,22,11,4,11,32,0,0,7,3,13,0,0,0,0,0,0,0
3419,"
Jerald Moore
",RB,5-9,225lb,1997,23,9,5,104,380,3,4,12,8,69,0,0,0,0,0,0,0
3420,"
Jerald Moore
",RB,5-9,225lb,1998,24,11,4,55,137,2,3,12,9,60,0,0,0,0,0,0,0
3421,"
Jerald Moore
",RB,5-9,225lb,2000,26,11,1,37,156,1,0,,,,0,0,0,0,0,0,0
3422,"
Jerald Moore
",RB,5-9,225lb,2000,26,2,0,3,1,0,0,,,,0,0,0,0,0,0,0
3423,"
Matt Moore
",ht,6-3,219lb,2007,23,9,3,3,5,0,2,,,,0,0,0,0,0,0,0
3424,"
Matt Moore
",ht,6-3,219lb,2009,25,7,5,12,-3,0,2,,,,0,0,0,0,0,0,0
3425,"
Matt Moore
",ht,6-3,219lb,2010,26,6,5,5,25,0,4,,,,0,0,0,0,0,0,0
3426,"
Matt Moore
",ht,6-3,219lb,2011,27,13,12,32,65,2,14,,,,0,0,0,0,0,0,0
3427,"
Matt Moore
",ht,6-3,219lb,2012,28,2,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0
3428,"
Matt Moore
",ht,6-3,219lb,2013,29,1,0,,,0,1,,,,0,0,0,0,0,0,0
3429,"
Matt Moore
",ht,6-3,219lb,2014,30,2,0,2,-2,0,0,,,,0,0,0,0,0,0,0
3430,"
Matt Moore
",ht,6-3,219lb,2015,31,1,0,3,-2,0,0,,,,0,0,0,0,0,0,0
3431,"
Matt Moore
",ht,6-3,219lb,2016,32,4,3,1,-1,0,1,,,,0,0,0,0,0,0,0
3432,"
Matt Moore
",ht,6-3,219lb,2017,33,4,2,3,9,0,0,,,,0,0,0,0,0,0,0
3433,"
Matt Moore
",ht,6-3,219lb,2019,35,6,2,5,-1,0,2,,,,0,0,0,0,0,0,0
3434,"
Matt Moore
",ht,6-3,219lb,2016,32,1,1,1,2,0,2,,,,0,0,0,0,0,0,0
3435,"
Mewelde Moore
",ht,5-11,209lb,2004,22,10,3,65,379,0,0,32,27,238,0,0,0,0,0,0,0
3436,"
Mewelde Moore
",ht,5-11,209lb,2005,23,16,8,155,662,1,2,49,37,339,2,0,0,0,0,0,0
3437,"
Mewelde Moore
",ht,5-11,209lb,2006,24,16,0,24,131,0,3,62,46,468,1,0,0,0,0,0,0
3438,"
Mewelde Moore
",ht,5-11,209lb,2007,25,12,0,20,113,0,1,8,6,48,0,0,0,0,0,0,0
3439,"
Mewelde Moore
",ht,5-11,209lb,2008,26,16,4,140,588,5,2,53,40,320,1,0,0,0,0,0,0
3440,"
Mewelde Moore
",ht,5-11,209lb,2009,27,16,0,35,118,0,0,31,21,153,2,0,0,0,0,0,0
3441,"
Mewelde Moore
",ht,5-11,209lb,2010,28,15,0,33,99,0,0,31,26,205,0,0,0,0,0,0,0
3442,"
Mewelde Moore
",ht,5-11,209lb,2011,29,12,0,22,157,0,2,14,11,104,1,0,0,0,0,0,0
3443,"
Mewelde Moore
",ht,5-11,209lb,2012,30,9,0,13,20,0,1,8,6,77,1,0,0,0,0,0,0
3444,"
Mewelde Moore
",ht,5-11,209lb,2004,22,2,0,1,0,0,0,2,2,20,0,0,0,0,0,0,0
3445,"
Mewelde Moore
",ht,5-11,209lb,2008,26,3,0,5,25,0,0,5,4,25,0,0,0,0,0,0,0
3446,"
Mewelde Moore
",ht,5-11,209lb,2010,28,3,0,6,22,0,0,1,1,9,0,0,0,0,0,0,0
3447,"
Mewelde Moore
",ht,5-11,209lb,2012,30,1,0,3,11,0,0,,,,0,0,0,0,0,0,0
3448,"
Ronald Moore
",RB,5-10,220lb,1993,23,16,11,263,1018,9,3,7,3,16,0,0,0,0,0,0,0
3449,"
Ronald Moore
",RB,5-10,220lb,1994,24,16,16,232,780,4,2,11,8,52,1,0,0,0,0,0,0
3450,"
Ronald Moore
",RB,5-10,220lb,1995,25,15,3,43,121,0,3,11,8,50,0,0,0,0,0,0,0
3451,"
Ronald Moore
",RB,5-10,220lb,1996,26,16,0,1,1,0,0,,,,0,0,0,0,0,0,0
3452,"
Ronald Moore
",RB,5-10,220lb,1997,27,13,4,81,278,1,0,5,4,34,0,0,0,0,0,0,0
3453,"
Ronald Moore
",RB,5-10,220lb,1997,,6,2,57,175,0,0,,,,0,0,0,0,0,0,0
3454,"
Ronald Moore
",RB,5-10,220lb,1997,,7,2,24,103,1,0,5,4,34,0,0,0,0,0,0,0
